TimeStamp: 2024-05-08T13:51:39.481    Log Level: INFO   Message:Starting app
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 12.0
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 13.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.599    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.600    Log Level: Info   Message:This order has a discount= 14.5
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 10.0
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 10.0
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:16:29.601    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 2.0
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 4.5
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 17.0
TimeStamp: 2024-05-08T14:16:29.602    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 9.0
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 2.0
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T14:16:29.603    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 5.5
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 12.0
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 3.0
TimeStamp: 2024-05-08T14:16:29.604    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 12.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 4.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 4.5
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 16.5
TimeStamp: 2024-05-08T14:16:29.605    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 14.0
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 17.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 9.0
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 14.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 16.5
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.606    Log Level: Info   Message:This order has a discount= 15.5
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.607    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 7.0
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 19.5
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 8.0
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.608    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.612    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T14:16:29.612    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.612    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.612    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.612    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.613    Log Level: Info   Message:This order has a discount= 18.5
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 14.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 17.5
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.614    Log Level: Info   Message:This order has a discount= 18.0
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 17.5
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 13.0
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:16:29.615    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:16:29.616    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.616    Log Level: Info   Message:This order has a discount= 17.0
TimeStamp: 2024-05-08T14:16:29.616    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.616    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.616    Log Level: Info   Message:This order has a discount= 15.0
